,lat_cr2,lon_cr2,x_cr2,y_cr2,Dist_Lag,Dist_Co,Dist_Ca,Fact_Lag,Fact_Coy,Fact_Can,Factor
0,-19.975,-68.925,507846.632,7791283.434,11996.96006444034,12115.869264885014,36332.36871055577,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002321804763105432
1,-19.975,-68.875,513077.724,7791280.315,7761.789044891426,8391.698069247179,31515.61707318121,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002321885193880778
2,-19.975,-68.825,518308.825,7791275.637,5595.51507284118,6982.397555739394,26855.103093125348,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0023128157973153905
3,-19.975,-68.775,523539.936,7791269.399,7557.820958139623,9044.028381163991,22448.355403309437,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002307496395161892
4,-19.925,-68.925,507849.103,7796816.407,10615.027288907833,15952.160252964155,34709.08484054662,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002291621608830338
5,-19.925,-68.875,513081.843,7796813.295,5382.445263973808,13344.430381086791,29627.86784417123,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022640917858195424
6,-19.925,-68.825,518314.591,7796808.626,161.14611120649408,12506.01791815289,24610.71164999407,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0021838548318709344
7,-19.925,-68.775,523547.35,7796802.401,5083.786251338742,13764.147527445748,19706.609697644795,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002254326698403615
8,-19.925,-68.725,528780.123,7796794.62,10316.391139130457,16650.16849078508,15026.672701484076,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002266795127242784
9,-19.875,-68.875,513085.952,7802346.243,7676.170345383871,18626.69473200614,28698.701420401492,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002260514987121674
10,-19.875,-68.825,518320.343,7802341.584,5474.469195337828,18035.35306997614,23482.045921441902,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002244487908314723
11,-19.875,-68.775,523554.746,7802335.372,7469.733440953877,18929.766802761085,18275.704867252007,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022508080257844414
12,-19.875,-68.725,528789.162,7802327.608,11679.2710227954,21122.040195774378,13092.004854104953,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022517075544032823
13,-19.825,-68.875,513090.051,7807879.16,12251.650953247261,24022.060369006824,28820.96102586108,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002265958599707451
14,-19.825,-68.825,518326.082,7807874.511,11006.375141064551,23566.358983047045,23629.505792120257,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022583308380323577
15,-19.825,-68.775,523562.124,7807868.312,12123.354848915307,24257.913380518043,18462.9466294175,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022542833880859893
16,-19.825,-68.725,528798.18,7807860.564,15086.741047638568,26005.36787877666,13350.231826545049,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022470422501030952
17,-19.775,-68.825,518331.806,7813407.407,16538.93531492501,29098.06519992807,25030.528995953715,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002262197101519485
18,-19.775,-68.775,523569.484,7813401.222,17302.61052938377,29661.113541395305,20223.414233989803,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002256257295323089
19,-19.875,-68.625,539258.049,7802307.419,21493.461215773492,28035.321444098932,3257.8768107408587,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022015886978473606
20,-19.875,-68.575,544492.525,7802294.995,26588.071299281044,32218.240907530246,3525.491757989181,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002200204181297582
21,-19.825,-68.625,539270.345,7807840.418,23521.81976781854,31878.30421264169,4170.3204658331015,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022046761958674716
22,-19.825,-68.575,544506.461,7807828.02,28254.378320835724,35613.79333051873,4382.636280929327,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022032168475493276
23,-20.075,-68.875,513069.457,7780214.263,17506.609001117526,6228.84254143704,37520.27027959694,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0023997881303703204
24,-20.075,-68.825,518297.251,7780209.565,16660.269498066722,4140.698996573239,33703.203979031525,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0024242885046219446
25,-20.025,-68.875,513073.596,7785747.305,12359.148633957253,4898.483280387916,34203.6122833576,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002397418808743097
26,-20.025,-68.825,518303.045,7785742.617,11127.547131992857,1528.1244552433866,29965.577133549905,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0024626608174110488
27,-20.125,-68.775,523517.588,7774670.206,22766.756614154976,11233.650574598414,34900.54774808221,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0023632255110610173
28,-20.075,-68.775,523525.055,7780203.301,17417.227129242663,7082.72490215638,30311.32680645351,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0023834173146010124
29,-20.075,-68.725,528752.874,7780195.472,19592.53592965078,11741.284649417985,27502.410790013626,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002343531681695471
30,-20.075,-68.675,533980.709,7780186.076,22783.507442455964,16739.90145420382,25470.076238253383,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002317380140372281
31,-20.025,-68.775,523532.505,7785736.366,12232.141378882621,5946.863820618575,26090.93646458414,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002374685540759137
32,-20.025,-68.725,528761.979,7785728.552,15170.957554654975,11094.398725895266,22766.00266368996,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002329010519530485
33,-20.025,-68.675,533991.469,7785719.176,19115.98464052895,16294.085614508665,20263.217716318828,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0023030394240801796
34,-19.975,-68.725,528771.062,7791261.602,11733.645614311403,13020.86072278819,18477.841608863528,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002296520182409521
35,-19.975,-68.675,534002.204,7791252.245,16522.218987643293,17663.508478885033,15287.348609279426,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002280070085614866
36,-20.075,-68.625,539208.564,7780175.114,26627.481392934827,21846.40364021255,24409.088622705458,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002299980800446899
37,-20.025,-68.625,539220.98,7785708.237,23567.241023560102,21508.152403648422,18911.872274964717,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002285885235967481
38,-20.025,-68.575,544450.513,7785695.735,28286.758539277496,26728.20007773432,18959.810295764608,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022753147529574235
39,-19.975,-68.625,539233.366,7791241.329,21518.300233201495,22564.693178729405,13444.195580405663,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002264939469303199
40,-19.975,-68.575,544464.551,7791228.853,26605.260955029316,27586.975724446682,13511.53230678174,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022565768091617196
41,-19.925,-68.675,534012.912,7796785.283,15549.137368993606,20487.3161304215,10864.57037557563,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022547177151760497
42,-19.925,-68.625,539245.722,7796774.389,20781.93736220478,24838.650748432647,8066.290160203674,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002236905629727729
43,-19.925,-68.575,544478.555,7796761.939,26014.77529992809,29477.353171167775,8178.024932081248,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002231247001876891
44,-19.875,-68.675,534023.595,7802318.29,16486.229346582695,24262.894129269192,7975.243973580073,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022344962611091155
45,-19.825,-68.675,534034.252,7807851.266,19053.68504615985,28615.943045621458,8390.40482231097,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022300941224800562
46,-19.775,-68.675,534044.884,7813384.211,22704.98052401675,33320.88862248399,11765.244292320489,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022371633229098763
47,-19.775,-68.625,539282.612,7813373.386,26567.072906956397,36162.11717634263,9241.07300304132,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022262755024471245
48,-19.775,-68.575,544520.364,7813361.014,30837.001000043816,39495.506784401616,9338.85920959832,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022240376928470257
49,-19.775,-68.925,507856.481,7813415.139,19654.36783879593,30738.545318975437,35016.05072235714,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002274647632113922
50,-19.775,-68.875,513094.14,7813412.046,17392.750425902133,29468.452216323156,29981.769749861614,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002268243640233266
51,-19.825,-68.925,507854.027,7807882.259,15292.593006478706,25563.731690772216,34025.91705852771,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.0022755906246763
52,-19.875,-68.925,507851.568,7802349.349,11943.949854065393,20576.08171699458,33920.91175576537,0.0021796698676223025,0.0025165340026880416,0.0021683124682684136,0.002278781953961117
